Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2012","2012","1000 US$","25615037","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2013","2013","1000 US$","32437540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2014","2014","1000 US$","29268450","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2015","2015","1000 US$","30123078","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2016","2016","1000 US$","27647070","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2017","2017","1000 US$","31237966","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2018","2018","1000 US$","31606052","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2019","2019","1000 US$","25961219","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","116","Potatoes","2020","2020","1000 US$","27197032","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2010","2010","1000 US$","2786143","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2011","2011","1000 US$","2202060","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2012","2012","1000 US$","2440777","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2013","2013","1000 US$","3358116","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2014","2014","1000 US$","2382113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2015","2015","1000 US$","2142915","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2016","2016","1000 US$","2450243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2017","2017","1000 US$","2368535","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2018","2018","1000 US$","2445324","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2019","2019","1000 US$","2720934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","394","Pumpkins, squash and gourds","2020","2020","1000 US$","4847918","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","523","Quinces","2010","2010","1000 US$","37160","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","523","Quinces","2011","2011","1000 US$","65978","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","523","Quinces","2012","2012","1000 US$","64487","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","523","Quinces","2013","2013","1000 US$","90941","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","523","Quinces","2014","2014","1000 US$","94864","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","523","Quinces","2015","2015","1000 US$","91985","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QV","Value of Agricultural Production","351","China","57","Gross Production Value (current thousand US$)","523","Quinces","2016","2016","1000 US$","70734","A","Aggregate, may include official, semi-official, estimated or calculated data"
